"Address","C.SH","jensiat","sen","savad","m.t.s","v.f.s","N.T.M","T.O","S.Z","M.O.B","OTO","MO","DO","ZABT","TV","PC","TEL.H","OJAGH.GAZ","JAROO.B","MASHIN.L","CHARKH.KH","PANKE","MASHIN.Z","H.KHORAKI.NOOSHIDANI","H.ERTEBATAT","H.BEHDASHT","H.HAMLONAGHL","H.KALA.MOT","H.MASKAN","H.MOBLEMAN","H.POOSHAK","KHARID.KALA.BADAVAM","H.SARMAYEGOZARI","M.DARAMAD.NAKH","HOOGHOOGH.MOSTAMAR","GH.MOSTAMAR","M.DARAMAD.KH","DARYAFTI.NAKH.F","DARAMAD.M.KH.1","DARAMAD.M.KH.2","DARAMAD.M.KH.3","DARAMAD.M.KH.4","M.INCOME","DAHAK","DAHAK10"
12314291223,23,1,31,1,4,1,6,3,67,0,1,0,0,0,1,1,1,1,1,1,0,0,0,21530000,650000,0,1e+06,0,25860000,1e+05,250000,75100000,0,3.6e+08,0,0,9.3e+08,497500000,0,1.7e+07,0,0,1804500000,8,0
12314291328,23,1,31,1,4,1,3,3,60,0,1,1,0,0,1,0,1,1,1,1,1,0,0,6377000,770000,5e+05,3e+05,0,14800000,1650000,250000,34150000,0,4.8e+08,0,0,0,0,0,1500000,0,16560000,498060000,3,0
12316288420,23,1,31,1,4,1,6,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,21033500,750000,32200000,2900000,550000,18050000,2180000,14700000,310450000,0,4.5e+07,1290800000,1.5e+07,564866600,0,0,4320000,0,16560000,1936546600,8,0
12301270321,23,1,32,1,4,1,5,2,25,0,0,0,0,0,1,0,1,1,1,0,0,0,0,27302000,480000,1300000,3300000,1710000,41450000,0,5750000,40700000,0,0,0,1.5e+07,133200000,4.3e+09,0,0,8.55e+08,16560000,5319760000,10,1
12301275319,23,1,32,1,4,2,4,3,47,0,0,0,0,0,1,0,1,1,1,1,1,0,0,47989500,1050000,6500000,2200000,1320000,9470000,1010000,0,891520000,0,0,0,0,2.16e+08,0,0,0,0,16560000,232560000,2,0
12301275623,23,1,32,1,1,1,4,4,58,0,1,1,0,0,1,0,1,1,1,1,1,1,0,5661000,980000,4e+05,9e+06,2110000,32300000,1750000,0,220650000,0,0,0,0,2.38e+08,1.247e+09,0,0,0,2e+07,1.505e+09,7,0
12301275820,23,1,32,1,4,1,1,4,85,0,0,1,0,0,1,0,1,1,1,1,0,0,1,19820000,2025000,1600000,7e+06,550000,66905000,1770000,2e+05,3.8e+07,0,0,5e+07,0,1.4e+08,4.195e+09,0,1974000,0,66600000,4453574000,10,1
12301275930,23,1,32,1,5,1,1,3,48,0,1,1,0,0,0,0,1,1,1,1,0,0,1,32486900,1350000,150000,1e+06,1050000,30830000,1400000,9e+05,477895000,0,1.1e+09,7.5e+07,0,0,0,0,1.2e+08,0,24600000,1319600000,6,0
12301276426,23,1,32,1,7,1,4,4,70,0,1,0,1,1,1,1,1,1,1,1,0,0,1,17071800,450000,0,1300000,2250000,46900000,1080000,6e+06,623396880,0,6e+08,4.68e+08,0,783597000,0,0,0,0,83640000,1935237000,8,0
12301277829,23,1,32,1,5,1,3,4,75,0,0,0,1,0,1,0,1,1,1,1,0,0,0,16151650,485000,0,550000,2e+05,54860000,720000,0,44452000,0,7.44e+08,0,0,649200000,0,0,0,0,0,1393200000,6,0
12301278926,23,1,32,1,7,1,3,2,65,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10230000,490000,3e+06,5500000,0,26700000,980000,10700000,39160000,0,579400000,400400004,0,0,0,0,0,4.56e+08,38360000,1474160004,7,0
12301279335,23,1,32,1,4,1,3,4,65,0,0,1,0,0,1,0,1,1,1,1,0,0,0,25310000,1050000,3050000,1500000,8e+05,42630000,1310000,0,29943000,0,2.5e+08,0,0,0,0,0,1980000,1.225e+09,20640000,1497620000,7,0
12301281932,23,1,32,1,2,1,1,3,70,0,0,0,0,0,1,0,1,1,1,1,0,0,1,13493000,1123000,5e+05,3150000,1140000,31560000,1220000,9100000,114950000,0,951076800,0,0,0,0,0,0,7.3e+08,20640000,1701716800,7,0
12301283322,23,1,32,1,4,1,3,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7588500,2120000,305000,1070000,350000,24660000,960000,1400000,87450000,0,1e+09,1.2e+08,3e+07,9.6e+08,1.035e+09,0,1200000,4.3e+08,9600000,3585800000,10,1
12301284835,23,1,32,1,5,1,3,3,60,0,0,0,0,0,1,1,1,1,1,1,1,0,0,5280000,2500000,0,2500000,450000,25100000,2260000,0,187963164,0,0,6e+08,0,3.2e+08,1.76e+08,4.68e+08,0,1.71e+09,16600000,3290600000,10,1
12306287032,23,1,32,2,0,1,4,3,50,1,0,0,0,0,1,0,1,1,0,0,0,0,0,22858000,1500000,10100000,750000,1750000,16105000,3525000,0,1189568000,2e+07,0,6.6e+08,0,0,0,339136000,3920000,0,28600000,1031656000,5,0
12309287520,23,1,32,1,5,1,4,4,110,0,0,0,0,0,1,0,1,1,1,1,0,0,0,24230520,680000,5500000,0,6e+05,25500000,250000,0,22635000,3e+07,0,1.8e+08,0,0,0,0,9500000,0,64700000,254200000,2,0
12309288032,23,1,32,1,6,1,4,4,52,0,0,0,0,0,1,0,1,1,1,1,0,0,0,18246000,1200000,0,4e+05,0,26765000,1020000,0,77200000,0,0,4.7e+08,0,0,0,0,1e+06,325400000,0,796400000,4,0
12312289925,23,1,32,1,7,1,4,3,50,0,0,0,0,0,1,1,1,1,1,1,1,0,0,10643000,750000,250000,0,650000,12470000,2970000,23500000,727371000,0,0,1.8e+08,0,0,0,0,0,0,26560000,206560000,1,0
12312290030,23,1,32,1,1,1,4,3,55,0,0,0,0,0,1,0,1,1,1,1,1,0,0,15830000,0,550000,2500000,6e+05,12750000,3260000,0,299655000,0,2.16e+08,5.4e+08,0,4.8e+08,3e+08,0,0,0,0,1.536e+09,7,0
12312290235,23,1,32,1,2,1,4,5,88,0,0,0,0,0,1,0,1,1,1,1,0,0,0,39600000,620000,1100000,7e+05,7e+05,21100000,1200000,0,3e+07,0,0,5.4e+08,0,0,0,0,3e+06,0,23420000,566420000,3,0
12313290921,23,1,32,1,4,1,3,4,90,1,1,0,0,0,1,0,1,1,1,1,0,0,0,18470000,430000,68100000,12700000,1950000,8890000,3730000,2480000,211640000,0,0,0,0,1.088e+09,0,0,5e+07,5.58e+08,68700000,1764700000,8,0
12317291832,23,1,32,1,6,1,1,3,58,0,1,0,0,0,1,1,1,1,1,1,0,0,0,16661800,850000,9e+05,5800000,1400000,46160000,1420000,1e+05,323468000,0,1.092e+09,2.4e+08,0,0,0,0,0,0,69240000,1401240000,6,0
12319292435,23,1,32,1,5,1,6,2,55,0,1,0,0,0,1,0,1,1,1,1,1,0,0,13218500,780000,350000,1e+06,1450000,20850000,2210000,12550000,40648064,3500000,0,0,0,0,0,0,0,0,0,0,1,0
12319292726,23,1,32,1,5,1,6,3,50,0,1,0,0,0,1,0,1,1,1,1,0,0,0,11875000,320000,0,5600000,8750000,1.6e+07,2620000,4250000,44530000,0,0,0,0,621992000,0,0,1.08e+08,0,12300000,742292000,4,0
12319292920,23,1,32,1,4,1,6,3,70,1,0,0,0,0,1,0,1,1,1,1,1,1,0,22349000,620000,0,1100000,5e+05,18350000,450000,0,58620000,0,4.2e+08,1823260000,0,8.5e+08,1.5e+10,0,0,0,40640000,18133900000,10,1
12321293722,23,1,32,1,4,1,3,3,60,0,0,1,0,0,1,0,1,1,1,1,1,0,0,40815000,1650000,0,650000,380000,19960000,3360000,0,185900000,0,0,0,0,0,0,0,0,5.79e+08,1e+07,5.89e+08,3,0
12301265729,23,1,33,1,6,1,3,4,90,0,1,0,0,0,1,1,1,1,1,1,1,0,0,8722000,2500000,0,3500000,380000,78900000,0,0,189903000,0,588400000,0,0,571080000,2.55e+09,8.4e+07,5e+05,0,7.2e+07,3865980000,10,1
12301266335,23,1,33,1,5,1,3,3,70,0,0,0,0,0,1,1,1,1,1,1,0,0,0,40598000,1050000,0,9e+05,1350000,48150000,1250000,820000,22575000,0,9.75e+08,0,0,0,0,0,0,3.6e+08,16560000,1351560000,6,0
12301266435,23,1,33,1,2,1,6,3,70,1,1,0,1,0,1,1,0,1,1,1,0,0,0,17790000,770000,0,1900000,310000,61900000,375000,0,51824000,2e+07,6.5e+07,3.2e+08,0,0,0,0,1800000,0,1.3e+07,399800000,2,0
12301268126,23,1,33,1,4,1,4,4,97,0,0,0,0,0,1,1,1,1,1,1,0,0,1,6421800,1e+06,3e+06,2e+06,5e+05,106050000,950000,0,293476000,0,3.69e+08,5e+08,0,837600000,0,0,860000,0,0,1707460000,7,0
12301269026,23,1,33,1,6,1,3,3,50,0,1,0,0,0,1,0,1,1,1,1,1,0,0,14327000,1150000,0,1400000,3e+05,20065000,1950000,0,285100000,0,0,0,5.3e+07,0,0,0,6600000,0,1e+07,69600000,1,0
12301272729,23,1,33,1,6,1,3,4,82,0,0,0,0,0,1,1,1,1,1,1,0,0,1,16465465,3e+05,0,7050000,915000,50370000,550000,35300000,5837552,0,2.4e+08,0,0,0,0,0,0,0,16560000,256560000,2,0
12301273832,23,1,33,1,1,2,3,4,53,0,0,0,0,0,1,1,1,1,1,1,0,0,0,10255000,520000,10750000,0,2900000,39510000,2750000,0,194039893,0,5.55e+08,0,0,4.5e+08,2.88e+08,0,2136555,2.63e+08,16560000,1574696555,7,0
12301274029,23,1,33,1,4,1,6,3,76,0,1,1,0,0,1,0,1,1,1,1,1,1,1,11304000,5e+05,0,7e+05,450000,35785000,1300000,0,239510000,0,2.16e+09,0,0,4.8e+08,4.948e+09,0,0,0,22360000,7610360000,10,1
12301274535,23,1,33,1,6,1,5,4,92,0,1,0,1,0,1,0,1,1,1,1,0,0,0,49430000,880000,0,0,1750000,47600000,1130000,0,230410000,7e+07,1480796000,7.2e+08,0,1112160004,8.03e+08,0,5.2e+08,358800000,12360000,5007116004,10,1
12301275332,23,2,33,1,7,1,3,4,47,0,0,0,0,0,1,0,1,1,1,1,0,0,0,33050000,3e+05,0,2700000,1505000,36100000,0,0,42515000,0,0,0,0,1.68e+08,1.2e+08,0,2e+06,0,20640000,310640000,2,0
12301275632,23,1,33,1,6,1,4,4,67,0,1,1,0,0,1,0,1,1,1,1,0,0,0,12434000,530000,6950000,2e+06,5e+05,32635000,2450000,5e+06,33058000,0,1.116e+09,1.2e+08,6.5e+07,0,0,0,1500000,0,1e+07,1312500000,6,0
12301276723,23,1,33,1,4,1,1,4,90,0,1,1,0,0,1,0,1,1,1,1,0,0,0,6603500,470000,1600000,1800000,4800000,46400000,260000,0,16700000,0,0,6.96e+08,3e+07,0,0,0,3600000,2.55e+08,20640000,1005240000,5,0
12301276827,23,2,33,1,4,3,4,3,60,0,0,0,0,0,1,0,1,1,1,0,0,0,0,17425000,550000,180000,950000,1800000,21690000,1150000,0,24200000,0,894320000,247200000,0,0,0,0,0,0,30360000,1171880000,5,0
12301277523,23,1,33,1,1,1,4,3,50,0,0,0,0,0,1,0,1,1,1,0,0,0,0,16300000,1200000,850000,4e+06,8e+05,34700000,1400000,0,113200000,0,0,561513337,0,511500000,0,0,0,687240000,106560000,1866813337,8,0
12301279326,23,1,33,1,6,1,3,4,55,0,1,0,0,0,1,1,1,1,1,1,0,0,0,18964000,560000,250000,5800000,2850000,26670000,2350000,4e+05,499577000,0,2.6e+08,0,9e+07,2.4e+08,0,8.5e+07,0,0,0,6.75e+08,3,0
12301283732,23,1,33,1,6,1,1,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,8175000,1165000,1.6e+07,1300000,695000,40930000,865000,1700000,348145000,3e+07,0,0,0,9.8e+07,4.5e+08,0,0,0,75600000,623600000,3,0
12301284529,23,1,33,1,7,1,1,4,105,0,1,0,0,0,1,1,1,1,1,1,1,1,0,23441000,1400000,0,5e+05,0,91720000,3930000,850000,83650000,0,0,0,0,1.17e+09,3.635e+09,0,3e+06,0,0,4.808e+09,10,1
12302285332,23,1,33,1,4,1,4,4,110,0,1,0,0,0,1,0,0,1,1,1,1,0,0,8581500,860000,7550000,550000,6e+05,11440000,940000,0,1430000,0,6.15e+08,4.2e+07,0,924600000,0,6500000,0,0,3e+07,1618100000,7,0
12302285526,23,1,33,1,2,1,4,3,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,14281000,1400000,80000,9e+05,1350000,8890000,630000,7e+06,91808000,0,0,0,0,0,0,0,0,0,11700000,11700000,1,0
12303286221,23,1,33,1,1,1,4,3,45,0,1,0,0,0,1,0,1,1,1,0,0,0,0,8730000,950000,0,2730000,570000,25980000,350000,1800000,4500000,0,420600000,9.6e+07,0,5.2e+08,4.5e+08,1.4e+08,0,0,30640000,1657240000,7,0
12309287323,23,1,33,1,2,1,4,3,50,0,0,1,0,0,1,0,1,1,1,1,0,0,0,8515000,150000,3460000,1e+06,345000,19900000,1310000,4580000,5500000,0,0,6.36e+08,0,0,0,55100000,1900000,4.8e+08,6e+06,1.179e+09,5,0
12309287421,23,1,33,1,5,1,4,4,90,0,1,0,0,0,1,1,1,1,1,1,0,0,0,10202000,820000,9450000,150000,1700000,32050000,690000,8e+05,94730000,0,0,0,0,0,0,0,5e+07,0,36500000,86500000,1,0
12312289735,23,1,33,1,4,1,1,3,90,0,1,0,0,0,1,0,1,1,1,1,0,0,0,9858400,1630000,0,2550000,1050000,24970000,0,7050000,82650000,0,4.2e+08,2.4e+08,2.35e+08,0,0,0,0,0,1e+07,9.05e+08,4,0
12313290926,23,1,33,1,1,1,1,3,50,1,1,0,0,0,1,0,1,1,1,1,1,0,0,15830000,50000,6820000,2e+05,840000,10920000,733000,0,9200000,0,0,344400000,6e+07,3.7e+08,5e+08,0,0,0,0,1274400000,6,0
12317291622,23,1,33,1,6,1,1,4,65,0,1,0,0,0,1,0,1,0,1,1,0,0,0,8579600,250000,0,4400000,9080000,21900000,0,0,82888000,0,0,4.44e+08,0,797400000,3.6e+08,0,0,0,12600000,1.614e+09,7,0
12317291729,23,1,33,1,6,1,4,4,85,0,1,0,0,0,1,0,1,1,1,1,0,0,0,14525000,450000,3500000,1800000,9e+05,34480000,795000,4600000,80980000,0,0,1.8e+08,0,0,0,0,2400000,0,0,182400000,1,0
12319293120,23,1,33,1,6,1,4,3,48,0,0,0,0,0,1,0,0,1,1,1,0,0,0,28768000,420000,235000,0,3310000,10870000,4840000,2930000,20380000,0,7.2e+08,9.6e+08,0,3.8e+08,1.054e+09,6e+07,0,0,3e+07,3.204e+09,10,1
12321293321,23,1,33,1,6,1,6,3,80,0,1,0,0,0,1,1,1,1,1,1,1,0,0,9365000,1200000,1265000,3330000,9450000,19030000,0,0,478370000,0,334515900,5e+08,0,3.4e+08,8e+08,0,0,0,26560000,2001075900,8,0
12321293635,23,1,33,1,7,1,4,3,72,0,0,0,0,0,1,0,1,1,1,1,1,0,0,14761500,1300000,2130000,270000,2e+06,28665000,420000,6100000,273510000,0,4.91e+08,8e+08,2.5e+07,0,0,0,0,104600000,16560000,1437160000,7,0
12321293729,23,1,33,1,2,1,1,4,60,0,1,0,0,0,1,0,1,1,1,1,1,0,0,3806900,220000,8e+06,930000,360000,20970000,810000,0,182445997,0,0,3.9e+08,0,630580000,7.12e+08,0,16560000,0,22360000,1771500000,8,0
12301268829,23,1,34,1,8,1,3,3,50,1,0,0,0,0,1,1,1,1,1,1,0,0,0,5072000,350000,2050000,5270000,1830000,41725000,2950000,0,970800000,0,1.2e+09,0,0,6e+08,0,0,8e+06,9.75e+08,26560000,2809560000,9,0
12301269526,23,1,34,1,5,1,1,3,45,0,1,0,0,0,1,0,1,1,1,1,1,0,0,17060450,1250000,2740000,5e+06,1350000,27680000,4250000,0,252050000,0,0,1.5e+08,0,0,0,0,1e+08,0,54990000,304990000,2,0
12301270535,23,1,34,1,1,1,5,2,16,0,0,0,1,0,1,0,1,1,1,0,0,0,0,15310000,2e+06,2800000,2900000,6e+05,29280000,4045000,7060000,18390000,8e+08,0,0,0,0,0,0,6800000,0,16560000,23360000,1,0
12301272425,23,2,34,1,6,1,4,4,66,0,0,0,0,0,1,1,1,1,1,1,1,0,0,24968000,4e+05,5e+05,2e+06,1580000,6290000,1665000,2150000,51670000,0,1086300000,0,0,804320000,3.853e+09,0,0,0,11900000,5755520000,10,1
12301273428,23,1,34,1,7,1,1,4,66,0,1,1,0,0,1,1,1,1,1,1,1,0,1,19295000,1800000,3020000,5e+05,1080000,91500000,2950000,850000,418700000,0,0,5.4e+07,0,0,0,0,0,1.047e+09,20640000,1121640000,5,0
12301274732,23,1,34,1,4,1,3,3,65,0,0,0,1,0,1,0,1,1,1,1,0,0,0,4360000,1e+06,2200000,1100000,650000,19950000,2840000,27700000,199880000,0,0,0,0,0,0,0,0,3.9e+08,12360000,402360000,2,0
12301277826,23,1,34,1,4,1,3,4,80,0,0,1,0,0,1,0,1,1,1,1,0,0,0,17858000,8e+05,0,6e+06,1300000,67510000,2410000,7.9e+07,9658000,0,1.65e+08,0,0,971518000,1e+08,0,20640000,4.68e+09,16560000,5953718000,10,1
12301278722,23,1,34,1,6,1,5,4,120,0,1,0,0,0,1,1,1,1,1,1,1,0,0,14040000,2e+06,7e+05,1800000,1390000,35285000,2260000,0,3150000,0,0,346500000,2e+07,0,0,0,0,0,30640000,397140000,2,0
12301278928,23,1,34,1,1,1,3,3,60,0,0,0,0,0,1,0,1,1,1,0,0,0,0,18208000,9e+05,1550000,750000,720000,21670000,275000,1790000,190500000,0,2.24e+09,0,4e+07,0,0,0,0,0,43160000,2323160000,9,0
12301279732,23,1,34,1,1,1,4,3,55,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7110000,1050000,2500000,1300000,240000,37170000,2520000,0,16080000,0,0,2.86e+08,0,0,0,0,0,0,1e+07,2.96e+08,2,0
12301280629,23,1,34,1,4,1,1,4,117,0,1,0,0,0,1,1,1,1,1,1,0,0,1,27617000,450000,1400000,1e+06,320000,76200000,2400000,250000,201202000,0,5.04e+08,331760000,0,0,0,0,0,0,0,835760000,4,0
12301280730,23,1,34,1,4,1,1,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,1,19068500,2e+06,0,7e+05,0,31400000,810000,0,37816940,0,0,6e+08,0,0,0,0,0,0,21360000,621360000,3,0
12301281032,23,1,34,1,4,1,3,3,40,0,0,0,0,0,1,0,1,1,1,0,0,0,0,16830000,550000,0,3e+05,1e+06,29950000,0,1e+06,21452664,0,1.266e+09,0,0,1.56e+08,9.31e+08,0,0,9.15e+08,22360000,3290360000,10,1
12303286132,23,1,34,1,1,1,4,3,70,1,0,0,0,0,1,0,1,1,1,1,1,0,0,15783000,620000,3360000,160000,620000,22965000,3170000,2600000,36800000,0,0,5.4e+08,0,0,0,0,0,4.6e+08,45420000,1045420000,5,0
12303286330,23,1,34,1,6,1,1,4,63,0,1,0,0,0,1,0,1,1,1,1,0,0,0,6436500,5e+05,1e+06,2e+06,0,26650000,880000,5e+05,3.07e+08,0,3.3e+08,1463170000,0,0,0,0,0,4.35e+08,0,2228170000,9,0
12310288726,23,1,34,1,4,1,3,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7122500,1200000,1530000,2500000,150000,22880000,150000,0,150080000,0,0,2.34e+09,0,3.85e+08,0,0,0,0,28060000,2753060000,9,0
12310289622,23,1,34,1,6,1,3,4,67,0,1,0,0,0,1,0,1,1,1,1,0,0,0,23865000,3e+05,550000,11330000,770000,26200000,2375000,0,24330000,0,0,0,1.35e+08,1.275e+09,1.2e+08,0,21360000,247600000,56490000,1855450000,8,0
12313290423,23,1,34,2,0,1,4,3,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,31457000,8e+05,3350000,2700000,260000,21891000,2690000,5e+06,35460000,0,0,1.8e+08,0,0,0,0,3.6e+07,0,0,2.16e+08,2,0
12313290832,23,1,34,1,6,1,6,4,135,0,1,0,0,0,1,1,1,1,1,1,1,0,0,13340000,1400000,5e+05,1500000,650000,32870000,2030000,1200000,716682996,0,9e+08,8.5e+07,0,0,0,0,1974000,0,26100000,1013074000,5,0
12317291735,23,1,34,1,4,1,3,4,85,1,1,0,0,0,1,0,1,1,1,1,1,0,0,13759000,156000,1500000,5500000,270000,36600000,790000,1500000,256020000,0,1.9e+07,0,9.6e+07,3.5e+08,4.5e+08,0,3300000,0,26650000,944950000,4,0
12317291935,23,1,34,1,1,1,4,3,75,0,0,0,0,0,1,0,1,1,0,0,0,0,0,16870000,1800000,6500000,60000,1610000,12870000,935000,0,182036000,0,0,3e+08,0,0,0,0,0,40560000,31100000,371660000,2,0
12317292021,23,1,34,1,4,1,4,3,45,0,0,0,0,0,1,0,1,1,1,1,1,0,0,10760000,2300000,1700000,9e+05,1850000,22750000,1045000,15400000,363750000,0,2.35e+08,0,0,0,0,0,0,0,36790000,271790000,2,0
12319293026,23,1,34,1,4,6,6,2,49,1,0,0,0,0,1,0,1,1,1,0,0,0,0,19830000,350000,1400000,2900000,4e+05,22700000,1785000,1e+06,10998000,3.7e+07,6.53e+08,0,0,3.9e+08,0,0,3249494,0,0,1046249494,5,0
12320285935,23,1,34,1,4,1,4,4,85,0,0,0,0,0,1,0,1,1,1,1,1,0,0,10026000,1050000,0,2e+06,1170000,31015000,0,2600000,292510000,0,5.7e+08,1.25e+09,0,1.02e+08,5.4e+07,0,0,4.35e+08,0,2.411e+09,9,0
12321293529,23,1,34,1,4,1,4,3,54,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14677000,350000,3325000,9e+05,950000,16615000,3300000,1500000,972204300,0,946500000,514800000,1.5e+07,1.2e+08,0,0,0,6.12e+08,0,2208300000,9,0
12301267323,23,1,35,1,6,1,3,4,130,0,1,0,0,0,1,0,1,1,1,1,1,0,0,17240700,2e+06,0,1050000,1e+05,71850000,375000,0,151500000,0,459600000,5.2e+08,0,5.55e+08,0,0,0,0,482360000,2016960000,8,0
12301267332,23,1,35,1,7,1,3,4,106,0,0,0,0,0,1,1,1,1,1,1,0,0,0,4610000,1250000,0,0,6e+05,66200000,4090000,7e+05,149720000,0,0,9.6e+08,0,8.6e+08,0,0,0,0,0,1.82e+09,8,0
12301269632,23,1,35,1,5,1,1,4,120,0,0,0,0,0,1,0,1,1,1,1,1,0,0,20120000,850000,7e+05,1720000,1015000,61435000,1050000,0,5980000,0,0,0,0,0,0,0,32910000,0,7150000,40060000,1,0
12301269723,23,1,35,1,5,1,6,3,72,0,1,0,0,0,0,0,1,1,1,1,1,0,0,34634000,8e+05,2300000,1300000,770000,41835000,0,0,34600000,0,0,0,0,0,0,0,0,0,11950000,11950000,1,0
12301270123,23,1,35,1,7,1,4,4,70,0,1,0,0,0,1,1,1,1,1,1,0,0,0,7190000,2250000,8135000,7e+05,2500000,67500000,0,0,22804000,0,7.59e+08,0,0,0,0,0,0,0,0,7.59e+08,4,0
12301273524,23,1,35,1,6,1,4,4,67,0,0,0,0,0,1,0,1,1,1,1,0,0,0,37464500,140000,5e+05,3800000,3500000,46600000,3460000,0,139960000,0,4.52e+08,0,0,0,0,0,0,0,20640000,472640000,2,0
12301273735,23,1,35,1,6,1,3,4,63,0,1,0,0,0,1,1,1,1,1,1,0,0,0,32870000,1300000,1500000,450000,4e+05,42700000,1200000,14200000,5418716,0,0,343200000,0,540753000,0,15700000,0,0,51810000,951463000,4,0
12301274723,23,1,35,1,6,1,1,4,68,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3999000,640000,7050000,8400000,885000,36390000,2720000,350000,165200000,0,3.75e+08,0,0,1572400008,7.2e+08,0,0,0,6600000,2674000008,9,0
12301275530,23,1,35,1,7,1,3,4,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,11014500,5e+05,8830000,5600000,1050000,26320000,730000,850000,393632208,0,7.2e+08,0,0,0,0,1e+07,3100000,1.236e+09,24600000,1993700000,8,0
12301277932,23,1,35,1,2,1,1,3,47,0,1,0,0,0,1,0,1,1,1,1,0,0,0,31214800,540000,1500000,950000,2055000,31400000,1250000,330000,36712000,0,2e+08,2e+08,0,0,0,0,0,0,20640000,420640000,2,0
12301278226,23,1,35,1,5,1,1,3,48,0,0,0,0,0,1,1,1,1,1,1,0,0,0,31270000,1870000,2540000,650000,920000,51530000,6e+05,10500000,27200000,0,7.27e+08,5.88e+08,0,0,0,0,0,0,0,1.315e+09,6,0
12301278735,23,1,35,1,6,1,5,4,120,0,1,0,0,0,1,0,1,1,1,1,1,0,0,13280000,2100000,0,5500000,4518000,35235000,370000,0,182500000,0,6.33e+08,0,0,0,0,0,1976000,0,16560000,651536000,3,0
12301279332,23,1,35,1,4,1,1,4,65,0,1,0,1,1,1,0,1,1,1,1,0,0,1,5070000,1125000,150000,0,3e+05,46900000,4540000,0,31020000,0,6.6e+08,0,1.5e+07,0,0,0,8500000,0,16560000,700060000,3,0
12301280435,23,1,35,1,4,1,4,3,70,0,1,1,1,1,1,1,1,1,1,1,0,0,1,4.9e+07,690000,3e+05,2e+05,4450000,56660000,1710000,0,25320000,0,0,0,0,0,0,0,0,0,20640000,20640000,1,0
12301280732,23,2,35,1,5,1,1,2,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17852000,2980000,0,6e+05,450000,31450000,1310000,1600000,5647164,0,0,2.52e+08,0,0,0,0,0,0,20640000,272640000,2,0
12301281432,23,1,35,1,4,1,1,3,57,0,1,1,0,0,1,1,1,1,1,1,0,0,0,21165000,1600000,2350000,1150000,270000,40800000,870000,0,240000,0,0,0,0,0,0,0,2.8e+08,9.6e+07,0,3.76e+08,2,0
12301281532,23,1,35,2,0,1,4,3,60,0,0,0,0,0,1,0,1,1,0,0,1,0,0,11183000,3e+05,0,4500000,0,9600000,4250000,4e+06,111793385,0,0,6e+08,0,2.4e+08,0,0,5e+05,0,24600000,865100000,4,0
12301281535,23,1,35,2,0,1,4,3,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,31938000,670000,650000,4e+05,2680000,18730000,3150000,0,44590000,0,549026662,0,0,4.2e+08,0,0,8e+06,0,17810000,994836662,5,0
12301281835,23,1,35,2,0,1,3,3,70,0,0,0,0,1,1,0,1,1,0,1,1,0,0,5250000,1400000,12850000,1120000,7790000,54475000,1760000,4300000,52105000,3e+07,0,7.2e+08,0,0,0,0,0,0,6600000,726600000,3,0
12301282535,23,1,35,1,4,1,1,4,85,0,1,1,0,0,1,0,1,1,1,1,0,0,0,23293200,950000,1700000,2500000,1300000,31650000,1800000,7e+05,244860000,0,1.6e+08,0,5e+07,0,0,0,5750000,7.35e+08,1236000,951986000,4,0
12303286025,23,1,35,1,2,1,4,4,85,0,0,0,0,0,1,0,1,1,1,1,1,0,0,23080500,2650000,4800000,3300000,650000,14835000,845000,0,1300000,4e+08,0,3.05e+08,0,7.74e+08,0,0,0,0,3.2e+07,1.111e+09,5,0
12306286723,23,1,35,1,4,1,3,3,60,1,0,0,0,0,1,0,1,1,1,1,1,0,0,19926500,9e+05,1720000,1500000,8e+05,9026000,1010000,5850000,61429000,0,6.9e+08,0,0,1e+08,0,0,0,0,0,7.9e+08,4,0
12306286726,23,1,35,1,2,1,6,3,60,1,0,0,0,0,1,1,1,1,1,1,1,0,0,34569000,1200000,1200000,2e+06,0,9125000,890000,0,225705000,0,4.34e+08,4.2e+08,0,552090000,1.27e+09,0,196000,1.44e+09,0,4116286000,10,1
12313291030,23,1,35,1,1,1,4,4,120,1,0,0,0,0,1,0,1,1,1,1,0,0,0,15830000,1500000,0,1800000,2e+05,21605000,450000,5100000,95380000,0,4.83e+08,0,0,1.25e+09,3.9e+08,0,0,3.6e+08,2.4e+07,2.507e+09,9,0
