jensiat,sen,savad,m.t.s,v.f.s,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,MASHIN.L,CHARKH.KH,PANKE,MASHIN.Z,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DAHAK10
1,54,1,8,1,1,4,80,0,1,0,0,0,1,1,1,1,1,1,0,0,1,22925000,1.00E+06,2290000,8100000,4.00E+05,72120000,1580000,0,9728776,0,0
1,54,1,2,3,4,4,84,0,1,1,1,0,1,1,1,1,1,1,0,0,0,10610000,2200000,11700000,3.00E+06,3.00E+05,97950000,3.00E+05,0,6880000,0,0
1,54,1,4,1,3,3,80,0,0,0,0,0,1,1,1,1,1,1,0,0,1,13477500,210000,4750000,4200000,580000,63350000,1510000,7.00E+06,194750000,0,0
1,54,1,5,1,1,4,70,0,1,0,0,0,1,0,1,1,0,1,0,0,1,42079000,1380000,1500000,4750000,1750000,36180000,680000,2.00E+05,405870000,0,0
1,54,1,2,1,1,4,60,0,1,1,0,1,1,0,1,1,1,1,0,0,0,22551500,5.00E+05,317500,3300000,1070000,31460000,80000,12700000,61190000,0,0
1,54,1,1,1,4,3,48,0,1,0,0,0,1,0,1,1,1,1,0,0,0,20354500,1200000,1350000,4.00E+05,2700000,38180000,0,5.00E+05,11820000,0,0
1,54,1,2,3,1,3,52,0,0,0,0,0,1,0,1,1,1,1,0,0,0,5900000,3.00E+05,2780000,1800000,750000,41050000,1490000,4200000,479770000,2.00E+09,0
1,54,1,1,1,1,3,55,0,1,1,1,1,1,1,1,1,1,1,0,0,0,17850000,6.00E+05,0,2.00E+05,11900000,26380000,2240000,3050000,126614671,0,0
1,54,1,2,1,1,4,64,0,0,0,0,0,1,0,1,1,1,1,0,0,0,11317000,9.00E+05,5.00E+05,2030000,1230000,41015000,1730000,4650000,1900000,0,0
1,54,1,4,3,4,4,72,0,1,0,0,0,1,0,1,1,1,1,0,0,0,13375000,0,2150000,250000,70000,56760000,1505000,0,320370000,0,0
1,54,1,6,1,1,6,140,0,1,1,0,0,1,1,1,1,1,1,0,0,1,21474000,650000,0,680000,1900000,73800000,9500000,8250000,254050000,0,0
2,54,1,1,3,4,3,63,0,0,0,0,0,1,1,1,1,1,1,0,0,1,15830000,1050000,4200000,4100000,880000,56610000,890000,0,130500000,0,0
1,54,1,7,1,4,4,120,0,1,0,1,0,1,1,1,1,1,1,0,0,1,37940000,1500000,2150000,1500000,1570000,18830000,1800000,150000,184020000,0,0
1,54,1,1,1,4,3,67,0,1,0,0,0,1,0,1,1,1,1,0,0,0,21420000,80000,4600000,950000,9.00E+05,18355000,2257000,0,20850000,0,0
1,54,1,4,3,1,5,100,0,1,0,0,0,1,1,1,1,1,1,0,0,0,6320000,2.00E+06,7650000,4140000,1270000,31650000,750000,3500000,53765376,0,0
2,54,1,1,3,1,3,63,0,0,0,0,0,1,0,1,1,1,1,0,0,0,5702000,8.00E+05,0,2650000,1220000,45500000,890000,0,124090000,0,0
1,54,1,2,1,4,4,62,0,1,0,0,0,1,0,1,1,1,1,0,0,0,9965000,2.00E+06,1140000,4.00E+05,150000,26500000,1250000,250000,2.42E+08,0,1
1,54,1,1,1,4,3,50,0,0,0,0,0,1,0,1,1,1,0,0,0,0,30240000,650000,0,0,8800000,1.10E+07,8500000,2.00E+06,204410000,0,0
1,54,1,1,1,1,3,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,26372000,2045000,0,0,2360000,26090000,7.00E+05,5100000,331295000,0,1
1,54,1,2,1,1,4,150,1,1,0,0,0,1,1,1,1,1,1,1,0,0,7820000,1750000,12200000,4960000,1200000,30465000,1950000,9950000,75910000,9.10E+07,0
1,54,1,4,1,1,4,130,1,1,0,0,0,1,1,1,1,1,1,0,0,1,17565000,670000,0,795000,6550000,25770000,4.00E+05,7600000,35145000,0,0
1,54,1,1,1,1,3,70,1,1,0,0,0,1,0,1,1,1,1,0,0,0,24071500,3200000,0,1.00E+05,505000,28480000,285000,125000,528776,0,0
1,54,1,1,1,1,3,66,1,1,0,0,0,1,0,1,1,1,1,0,0,0,13126000,720000,6400000,3.00E+05,120000,38380000,2600000,0,393330000,0,0
1,54,1,6,3,1,4,90,0,1,0,0,0,1,1,1,1,1,1,1,0,0,20917500,1700000,0,5810000,1550000,24335000,3925000,0,2664281476,0,0
1,55,1,8,1,1,5,200,0,1,0,0,0,1,1,1,1,1,1,1,1,1,8478240,4.00E+05,3090000,5500000,3180000,255150000,1050000,1.10E+07,14200000,0,0
1,55,1,4,1,1,5,120,0,1,0,1,0,1,1,1,1,1,1,0,0,0,10200000,1400000,1500000,2400000,0,81960000,530000,2650000,257635000,0,0
1,55,1,6,3,1,3,70,0,1,0,0,0,1,1,1,1,1,1,1,0,0,24290000,1700000,0,8.00E+06,630000,36580000,1920000,0,10680000,0,0
1,55,1,7,1,1,5,135,0,1,0,0,0,1,1,1,1,1,1,0,0,0,11036000,480000,4600000,0,1660000,93690000,0,2.00E+05,5.14E+08,0,0
2,55,1,6,5,1,4,102,0,1,0,0,0,1,1,1,1,1,1,0,0,0,14790000,2600000,1.90E+07,2500000,2400000,77800000,950000,5.00E+05,79936377,2.30E+07,0
1,55,1,6,1,1,5,120,0,1,0,0,0,1,1,1,1,1,1,0,0,0,13725000,3.00E+05,0,7.00E+05,1450000,76750000,0,16400000,38910280,0,0
1,55,1,4,1,1,4,73,0,1,0,0,0,1,1,1,1,1,1,0,0,0,18427000,1.00E+06,250000,1270000,3.00E+06,77150000,0,5.00E+05,7.00E+05,0,0
1,55,1,4,1,1,4,93,0,1,0,0,0,1,1,1,1,1,1,1,0,0,24648750,1020000,5.00E+05,1500000,2230000,77650000,4165000,0,3460000,0,0
1,55,1,1,3,4,4,70,0,0,0,0,0,1,0,1,1,1,1,1,0,0,17518000,875000,225000,2.00E+06,1750000,43270000,1015000,3.00E+06,24740000,0,0
1,55,1,4,1,3,3,115,0,1,0,0,0,1,1,1,1,1,1,1,1,0,5708000,180000,2.00E+05,6.00E+06,0,122400000,1255000,2500000,95995000,0,0
1,55,1,2,1,3,4,80,0,1,0,0,0,1,1,1,1,1,1,0,0,1,19150000,530000,360000,0,6.00E+05,20400000,740000,0,4775000,0,0
2,55,1,2,3,1,3,60,0,1,0,0,1,1,1,1,1,1,1,1,1,1,8645000,9.00E+05,9600000,775000,1080000,51100000,480000,680000,10860000,2.00E+06,0
1,55,1,5,3,1,4,75,0,1,0,0,0,1,1,1,1,1,1,0,0,0,24062000,5570000,1530000,0,1.00E+06,63510000,1.00E+06,0,58010000,0,0
2,55,1,4,3,1,4,106,0,0,0,0,0,1,1,1,1,1,1,0,0,1,21818000,735000,5.00E+05,6.00E+06,150000,77370000,780000,1100000,39510000,0,0
1,55,2,0,1,1,4,61,0,0,0,0,0,1,1,1,1,1,1,1,1,0,53070000,1670000,2510000,2500000,5585000,40950000,0,78200000,3.00E+07,0,0
1,55,1,5,3,6,3,93,0,1,1,1,0,1,1,1,1,1,1,1,0,0,24774600,1150000,1620000,6550000,2050000,51200000,1400000,2.20E+07,478185948,0,0
1,55,1,5,1,1,4,95,0,1,0,0,0,1,1,1,1,1,1,0,0,0,8840000,1780000,14300000,350000,6.00E+05,51150000,1160000,0,193195000,0,0
1,55,1,4,1,1,3,51,0,1,0,0,0,1,1,1,1,1,1,0,0,0,22932500,1100000,9350000,9.00E+05,730000,46850000,290000,0,79387468,0,0
1,55,1,8,1,1,4,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,8868300,370000,1.04E+08,1800000,2900000,73700000,0,6420000,194649997,0,0
1,55,2,0,1,1,3,54,0,0,0,1,0,1,0,1,1,1,1,0,0,0,14700000,670000,150000,1100000,250000,38635000,5800000,1500000,797100000,0,0
2,55,1,6,3,1,3,60,0,0,0,0,0,1,1,1,1,1,1,0,0,0,27123000,2.00E+05,2700000,3.00E+06,2550000,51140000,1520000,0,2.93E+08,0,0
1,55,1,6,1,6,2,40,0,0,0,0,0,1,0,1,1,0,1,0,0,0,17409000,910000,0,4.00E+06,3640000,19330000,770000,150000,423125200,0,1
1,55,1,1,1,4,6,96,0,1,1,0,0,1,0,1,1,0,1,0,0,0,27420000,120000,60856000,2300000,1050000,53400000,1970000,1.00E+05,91360000,0,0
1,55,2,0,3,1,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,28448000,2750000,5.00E+07,7.00E+05,1120000,62100000,790000,0,79110716,4.00E+08,0
1,55,1,1,1,1,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,9318500,980000,0,2300000,1350000,45895000,1300000,0,5660000,0,0
1,55,1,1,1,4,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,32378000,410000,16500000,1500000,3.00E+05,19500000,1250000,4.00E+06,306412000,0,0
1,55,1,5,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,1,0,0,13698000,950000,4.00E+06,1500000,2.00E+05,9.20E+07,0,0,18700000,0,0
1,55,1,2,3,1,3,60,0,1,0,0,0,1,0,1,1,1,1,1,0,0,15340000,6.00E+05,1200000,1.00E+06,1300000,76200000,1280000,27500000,82672000,1.03E+08,0
1,55,1,6,1,4,5,160,0,1,0,1,0,1,1,1,1,1,1,1,0,1,38211500,7.00E+05,1100000,6400000,5.00E+06,83810000,190000,0,174200000,0,1
1,55,2,0,6,4,4,110,0,1,0,0,0,1,0,1,1,1,1,1,0,1,21292000,2200000,380000,7.00E+05,3.00E+05,111750000,340000,2.00E+05,164100000,0,0
2,55,1,1,5,1,4,120,0,1,0,0,0,1,1,1,1,1,1,1,0,0,11520500,9.00E+05,5150000,0,2720000,60805000,0,250000,254950000,0,0
1,55,2,0,1,1,4,175,0,0,1,0,0,1,0,1,1,1,1,1,0,0,17850000,4.00E+05,0,5200000,1800000,52825000,205000,0,174380000,2.00E+06,1
2,55,1,1,5,1,5,105,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7922000,150000,1075000,5900000,350000,31250000,415000,2650000,99870000,0,0
1,55,1,2,1,6,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,48160000,265000,1200000,350000,630000,3.10E+07,1245000,8250000,215580000,0,0
1,55,1,4,5,4,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17960000,3.00E+05,14130000,5.00E+05,5980000,18870000,620000,4420000,33200000,0,0
1,55,1,2,2,1,4,89,0,1,0,0,0,1,0,1,1,1,1,0,0,0,19576000,350000,650000,1450000,1700000,56450000,7.00E+05,7.00E+05,366050000,0,0
1,55,1,4,1,1,5,88,0,1,0,0,0,1,1,1,1,1,1,0,0,0,18307000,1280000,260000,960000,1600000,25700000,2800000,3.00E+06,9875000,0,0
1,55,1,1,1,1,4,80,1,0,0,0,0,1,0,1,1,1,1,1,0,0,25986000,1360000,1450000,4.00E+06,2.00E+06,26115000,3550000,0,17856000,0,1
1,55,1,1,1,1,3,70,1,0,0,0,0,1,1,1,1,1,1,1,0,0,14080000,1050000,3.00E+05,3980000,650000,12890000,1280000,2.00E+06,21439000,0,0
1,55,1,2,1,1,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10919000,8.00E+05,5800000,2700000,3100000,21930000,450000,0,151260000,5.00E+07,0
1,55,1,2,1,3,4,95,0,1,0,0,0,1,0,1,1,1,1,0,0,0,20275000,1250000,0,1700000,1250000,21080000,350000,0,265930000,0,0
1,55,2,0,2,1,3,48,0,1,0,0,0,1,0,1,1,1,1,0,0,0,18024600,6.00E+05,560000,1100000,0,23600000,4.00E+05,2.00E+05,147170280,0,0
1,56,1,1,6,3,4,112,0,1,0,0,0,1,0,1,1,1,1,0,0,0,29841000,550000,6.00E+05,1.30E+07,1565000,98900000,2820000,7500000,495650000,0,0
1,56,1,6,3,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,1,0,21240000,6.00E+05,0,7150000,0,206200000,3380000,3.00E+06,79510000,0,0
1,56,1,7,1,1,5,126,0,1,0,0,0,1,1,1,1,1,1,1,0,0,25955000,560000,0,1700000,2940000,66440000,590000,1200000,3.50E+07,0,0
2,56,1,2,3,3,3,85,0,0,0,0,0,1,0,1,1,1,1,1,0,0,10395000,6.00E+05,0,5100000,9.00E+05,66600000,930000,5.00E+05,64890000,0,0
1,56,1,5,1,1,5,140,0,1,0,0,0,1,1,1,1,1,1,0,0,1,13046400,2250000,0,3.00E+05,2370000,91950000,2300000,0,2.21E+08,1.80E+08,0
1,56,1,6,1,1,5,112,0,1,0,0,0,1,1,1,1,1,1,1,0,0,10623800,1430000,1.00E+05,350000,1245000,76590000,1261000,0,14800000,0,0
1,56,1,6,1,1,5,140,0,1,0,1,0,1,1,1,1,1,1,0,0,0,8323400,150000,3400000,7.00E+05,1200000,77050000,935000,0,226430000,0,0
1,56,1,4,1,1,5,90,0,1,0,0,0,1,1,1,1,1,1,0,0,1,9705000,1.00E+06,5800000,1750000,2.00E+06,71470000,2660000,0,58600000,0,0
1,56,1,1,1,3,3,90,0,0,0,0,0,1,1,1,1,1,1,0,0,0,11871700,1400000,0,4890000,2350000,40700000,3650000,0,314388,0,0
1,56,1,4,1,1,4,78,0,1,1,0,0,1,1,1,1,1,1,0,0,0,14667000,760000,0,4.00E+06,7.00E+05,46500000,2970000,850000,2.91E+09,0,0
1,56,1,4,3,6,3,50,0,0,0,0,0,1,1,1,1,1,1,1,0,0,7497500,1740000,1110000,2500000,550000,41260000,2010000,1400000,5345000,0,0
1,56,1,7,1,1,4,75,0,0,0,0,0,1,1,1,1,1,1,0,0,0,19011000,4.00E+05,2100000,1400000,1500000,61300000,662000,5.00E+05,172237000,0,1
2,56,1,4,3,1,3,56,0,0,1,0,0,1,1,1,1,1,1,0,0,0,31455000,1207000,2950000,5750000,1740000,41650000,580000,120000,106120000,0,0
1,56,1,1,1,1,3,56,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7571000,350000,0,650000,380000,26935000,538000,0,3085000,0,0
1,56,1,4,3,4,3,50,0,1,1,0,0,1,0,1,1,1,1,0,0,0,14281500,950000,0,1310000,1625000,31550000,0,0,154400000,0,1
2,56,1,1,5,6,4,90,0,0,1,0,0,1,0,1,1,0,1,0,0,0,3715000,1800000,5.00E+05,260000,1850000,72130000,1070000,1600000,5314388,0,0
1,56,1,2,1,1,4,78,0,1,1,0,0,1,0,1,1,1,1,0,0,0,41444000,0,2650000,6.00E+05,6810000,57300000,630000,0,92756000,0,0
1,56,2,0,3,1,6,160,0,1,0,0,0,1,0,1,1,1,1,0,0,0,21085000,1.00E+06,0,3.00E+06,450000,101100000,850000,0,839250000,0,0
1,56,1,1,1,1,4,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,25612500,1.00E+05,0,3950000,2180000,18110000,370000,0,227450000,0,0
1,56,1,1,1,1,4,120,0,0,0,0,0,1,1,1,1,1,1,1,1,0,17096000,4.00E+05,3280000,4830000,3260000,41020000,5.00E+05,0,41077444,0,0
1,56,1,5,3,1,5,110,0,1,0,0,0,1,1,1,1,1,1,1,0,1,5911250,1780000,62950000,5.00E+05,0,48300000,9560000,0,53050000,0,0
2,56,2,0,3,1,3,50,1,0,0,0,0,1,0,1,1,1,1,1,0,0,28192000,2.00E+05,1820000,6.00E+05,3.00E+05,9050000,1290000,0,238264000,3.00E+08,1
1,56,1,1,1,1,4,108,0,1,0,0,0,0,1,1,1,1,1,1,0,0,17803000,350000,0,3200000,3330000,51185000,4.00E+05,3400000,91346686,0,0
1,56,1,2,3,1,4,120,1,1,0,0,0,1,1,1,1,1,1,1,0,0,9557200,5.00E+05,1.00E+06,1550000,2410000,60990000,2620000,0,398471000,0,0
1,56,2,0,3,1,3,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4670000,2200000,4400000,750000,2.00E+05,10900000,1150000,3.00E+06,573170000,0,0
1,56,1,1,1,1,4,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,21127500,730000,4580000,1.80E+07,450000,18930000,130000,0,52836520,0,0
1,56,1,1,1,1,3,72,0,1,0,0,0,1,0,1,1,1,1,0,0,0,20190000,9.00E+05,2100000,1690000,9.00E+05,21950000,2100000,2.80E+07,98600000,1.30E+07,1
1,56,1,1,1,6,3,50,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1200000,550000,0,1020000,6410000,26150000,9.00E+05,0,103950000,0,0
1,56,1,2,1,1,3,105,0,0,0,0,0,1,0,1,1,1,1,0,0,0,23098000,7.00E+05,0,220000,5200000,25770000,2270000,0,1180187680,0,0
1,57,1,4,1,1,5,138,0,1,0,0,0,1,1,1,1,1,1,0,0,0,39325000,450000,1370000,3.00E+05,2380000,152400000,2740000,1650000,34932000,0,1
1,57,1,4,1,1,5,130,0,1,0,0,0,1,1,1,1,1,1,1,0,1,30781000,5.00E+05,2.00E+05,750000,1285000,72480000,1075000,0,271550000,0,0
1,57,2,0,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1755000,0,1500000,1.10E+07,1300000,61850000,1100000,4600000,107086000,2.00E+07,0
1,57,1,1,3,1,3,65,0,0,0,0,0,1,0,1,1,1,1,1,0,0,22916500,2300000,5900000,3.00E+05,0,46605000,280000,0,1.20E+07,0,0
2,57,1,4,3,4,4,84,1,1,0,0,0,1,1,1,1,1,1,1,0,0,8359000,1900000,0,0,1600000,31786000,350000,250000,3.52E+08,0,0
1,57,1,7,3,1,5,125,0,1,0,0,0,1,0,1,1,1,1,1,0,0,7491600,720000,6.00E+06,2.00E+05,1050000,61155000,450000,3.00E+06,11710000,0,0
2,57,1,1,3,3,3,45,0,0,0,0,0,1,0,1,1,1,1,1,0,0,6634500,1.00E+06,1.20E+07,0,2600000,28225000,1640000,19400000,244388,0,0
2,57,1,4,3,4,4,93,0,0,0,0,0,1,0,1,1,1,1,1,0,0,11909000,4.00E+05,310000,3.00E+06,850000,78180000,0,0,28880000,0,0
1,57,1,2,1,1,4,80,0,1,0,0,0,1,1,0,1,1,1,0,0,1,46910000,5.00E+05,1250000,50000,9.00E+05,61810000,2180000,16800000,225500000,0,0
1,57,1,4,1,1,2,75,0,1,0,0,0,1,1,1,1,1,1,1,1,0,20860000,1050000,0,950000,1120000,122050000,1230000,0,2050000,0,0
1,57,1,1,1,1,4,60,0,1,0,0,0,1,1,1,1,1,1,1,0,0,26215000,7.00E+05,3.00E+05,9.00E+05,750000,61700000,2.00E+05,0,172391000,0,0
1,57,1,6,3,1,5,80,0,1,0,0,0,1,1,1,1,1,1,1,1,1,26750000,2500000,5330000,5800000,1760000,121900000,720000,1535000,244800000,0,0
1,57,1,4,6,1,2,77,0,1,0,0,0,1,1,1,1,1,1,0,0,1,36834000,1500000,0,0,3270000,92200000,1202000,650000,177500000,0,0
1,57,1,2,1,1,4,63,0,1,0,0,0,1,0,1,1,1,1,0,0,0,15420000,710000,380000,1550000,460000,51095000,690000,0,1538420000,0,0
1,57,1,4,3,1,4,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,8284000,950000,0,2.00E+06,7200000,57010000,680000,5.00E+05,20150000,0,1
1,57,1,4,3,1,4,56,0,1,0,0,0,1,1,1,1,1,1,0,0,1,15589000,260000,0,4.00E+05,1280000,42450000,440000,350000,103600000,0,0
1,57,1,2,1,1,4,54,0,0,0,0,0,1,1,1,1,1,1,0,0,0,15058900,1300000,1.00E+05,2.00E+06,7.00E+05,36510000,2510000,0,55619300,0,0
1,57,1,6,3,1,4,80,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1815000,280000,4.00E+06,5800000,1120000,61500000,1960000,2150000,54349998,0,0
2,57,1,2,3,1,4,80,0,1,0,0,0,1,1,1,1,1,1,0,0,0,22012000,750000,0,4.00E+05,3.00E+06,81615000,955000,0,62300000,0,0
1,57,1,2,1,1,3,65,0,0,0,0,0,1,1,1,1,1,1,1,1,0,14704000,1400000,0,4500000,1050000,30950000,430000,0,132280000,0,0
1,57,1,1,1,1,4,78,0,1,0,0,0,1,1,1,1,1,1,0,0,0,43960000,2500000,1380000,1450000,3.00E+05,37400000,680000,27550000,42770000,0,0
1,57,1,7,3,4,4,70,0,1,0,0,0,1,1,1,1,1,1,0,0,0,8259110,1200000,850000,3.00E+06,2500000,77510000,930000,1.00E+05,170160000,0,0
1,57,1,1,6,1,4,60,0,1,0,0,0,1,0,1,1,1,0,0,0,0,11390000,1620000,14350000,1800000,1130000,36630000,1100000,0,122795566,0,0
1,57,1,6,3,1,4,74,0,1,0,0,0,1,1,1,1,1,1,0,0,0,18641500,8.00E+05,0,4.00E+05,1030000,37150000,610000,8850000,34286328,0,0
1,57,1,4,3,1,5,100,0,1,0,0,0,1,0,0,1,1,1,1,0,0,14817000,3.00E+05,5.00E+05,3.00E+06,6700000,91270000,590000,6800000,5160000,0,0
1,57,1,4,3,1,4,80,0,1,0,0,0,1,0,1,1,1,1,1,0,0,9405000,850000,1.00E+05,7.00E+05,880000,41685000,4340000,9900000,243158000,0,0
1,57,1,4,3,1,4,105,0,1,1,0,0,1,1,1,1,1,1,1,0,1,25854000,1050000,580000,2800000,1340000,91890000,0,2.00E+05,1.49E+09,0,0
1,57,1,8,1,1,5,157,0,1,0,1,0,1,1,1,1,1,1,1,0,1,3833000,1150000,0,3700000,2600000,69180000,850000,150000,22300000,0,1
1,57,1,6,3,1,5,157,0,1,0,1,0,1,1,1,1,1,1,1,0,0,13690000,4.00E+05,2400000,0,1050000,64310000,4190000,0,204670000,0,0
1,57,1,1,3,1,4,98,0,0,0,0,0,1,1,1,1,1,1,1,0,0,7932998,9.00E+05,2500000,4400000,1600000,61500000,8.00E+05,0,256100000,0,0
1,57,1,1,1,1,3,60,1,1,0,0,0,1,0,1,1,1,1,1,0,0,19144500,590000,1265000,2.00E+06,370000,15985000,1.00E+06,7400000,269605000,0,0
1,57,1,1,1,1,3,70,1,0,0,0,0,1,0,1,1,1,0,0,0,0,11270000,950000,170000,4.00E+05,1.00E+06,12683000,370000,6.00E+05,228850000,0,0
1,57,1,1,1,1,3,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,5662000,570000,0,3800000,1180000,21030000,185000,0,51130000,0,0
1,57,1,4,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,9432500,1100000,3.00E+05,1800000,9525000,64300000,2220000,2650000,69128800,0,0
1,57,1,4,1,1,3,60,1,1,0,0,0,1,0,1,1,1,1,1,0,0,12029000,880000,8.00E+05,4.00E+05,0,23630000,1380000,0,182849000,0,0
1,57,1,1,3,1,3,70,0,0,0,0,0,1,0,1,1,1,1,1,0,0,3235000,950000,0,1500000,950000,27800000,2360000,14700000,9300000,0,0
1,58,1,4,1,1,5,200,0,1,0,0,0,1,0,1,1,1,1,1,0,1,16646000,5.00E+05,280000,5.00E+05,4.00E+05,255130000,810000,1200000,292730000,0,0
1,58,1,6,1,3,5,120,0,1,0,1,0,1,1,1,1,1,1,0,0,1,14325500,7.00E+05,0,3.00E+06,1280000,116890000,1160000,450000,101688000,0,1
1,58,1,6,1,1,5,140,0,1,0,0,0,1,1,1,1,1,1,1,0,1,15749660,4.00E+05,535000,6.00E+06,3.00E+06,81580000,490000,420000,170030000,0,0
1,58,1,4,1,1,4,120,0,1,0,0,0,1,1,1,1,1,1,1,0,0,5690000,1100000,3870000,8.00E+06,0,61345000,660000,11200000,5695000,0,0
1,58,1,2,1,1,4,94,0,1,0,0,0,1,0,1,1,1,1,1,0,0,12236500,715000,9.00E+05,350000,4060000,52050000,760000,8.00E+05,86300000,0,0
1,58,1,7,3,1,5,150,0,1,0,0,0,1,1,1,1,1,1,1,0,0,25317000,750000,2130000,3700000,1600000,80300000,0,0,38050000,0,0
2,58,1,6,3,1,3,70,0,0,0,0,0,0,1,1,1,1,1,1,0,0,6174000,1700000,8.00E+05,3.00E+05,950000,77700000,620000,780000,71872000,0,0
1,58,1,1,3,1,4,88,0,1,0,0,0,1,0,1,1,1,1,0,0,0,9760000,2.00E+05,7300000,250000,8200000,46720000,940000,0,318800000,0,0
2,58,1,4,3,1,4,65,0,0,0,0,0,1,0,1,1,1,1,0,0,0,91392500,285000,3.00E+05,1975000,0,41230000,2880000,6.00E+05,2780000,3.00E+08,0
1,58,1,2,1,3,4,84,0,0,1,1,0,1,0,1,1,1,1,0,0,0,5563000,4.00E+06,450000,9.00E+05,1460000,71735000,4483000,17220000,62100000,5.00E+08,0
2,58,1,1,3,6,3,36,1,1,1,1,0,1,1,1,1,1,1,0,0,0,17100000,2730000,0,5750000,0,21450000,0,0,261200000,0,0
1,58,2,0,1,4,3,80,0,0,0,0,0,1,0,1,1,0,0,0,0,0,13390000,850000,14300000,270000,4370000,4.90E+07,1870000,2.00E+05,21630000,0,0
1,58,1,1,1,6,3,60,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8012000,5.00E+05,50000,6.00E+05,2530000,35300000,770000,6800000,53230000,0,1
1,58,1,2,1,1,3,43,0,0,0,0,0,1,0,1,1,1,1,0,0,0,31650000,2.00E+06,350000,2200000,780000,31830000,2130000,350000,195190000,5.00E+07,0
1,58,1,1,3,1,3,57,0,0,1,0,0,1,0,1,1,1,1,0,0,0,11596000,8.00E+05,4500000,2400000,620000,37300000,0,0,608300000,0,0
1,58,1,1,1,1,4,125,0,1,0,0,0,1,0,1,1,1,1,0,0,0,16470000,3250000,0,4600000,1550000,73250000,3350000,0,35800000,0,1
1,58,1,1,1,1,3,62,1,0,0,0,0,1,0,1,1,1,0,1,0,0,14990000,850000,0,1900000,3100000,37800000,915000,1.00E+05,10555620,0,0
1,58,1,2,1,1,4,68,0,1,0,0,0,1,0,1,1,1,1,0,0,0,24590900,1100000,3700000,810000,1200000,20145000,2040000,0,267165000,0,0
1,58,1,4,3,1,4,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,63845000,1.00E+06,0,1200000,950000,7.40E+07,1340000,0,653670000,0,1
1,58,1,5,3,1,4,119,0,1,0,0,0,1,1,1,1,1,1,1,1,1,11500000,4900000,0,1200000,450000,62700000,320000,3400000,10914388,0,1
1,58,1,4,3,1,4,107,0,1,0,0,0,1,1,1,1,1,1,1,0,1,11835000,945000,5.00E+05,2150000,4.00E+05,92050000,1761000,19700000,9814388,0,0
1,58,1,4,1,4,4,82,0,1,0,0,0,1,0,1,1,1,1,0,0,0,19160000,2.00E+05,10300000,2.00E+06,370000,16815000,750000,5.00E+05,11900000,0,0
2,58,1,4,5,1,3,90,1,0,0,0,0,1,0,1,1,1,1,0,0,0,17150000,4.00E+05,42900000,10500000,0,27930000,2130000,250000,64495000,5.60E+07,0
1,58,1,2,3,1,3,54,0,1,1,0,0,1,0,1,1,1,1,0,0,0,10845000,0,1.00E+08,0,2050000,21500000,1050000,0,334128749,0,0
1,58,1,2,2,1,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14964000,650000,35300000,8.00E+05,1.00E+06,24740000,65000,4700000,385189000,0,0
1,58,2,0,1,1,3,50,1,1,0,0,0,1,0,1,1,1,1,0,0,0,24495000,180000,0,1800000,8.00E+05,26400000,1.00E+06,1500000,165700000,0,0
1,58,1,1,3,1,3,45,1,0,1,0,0,1,0,1,1,1,1,1,0,0,7300000,3.00E+05,7700000,1100000,0,8695000,1430000,7400000,446060000,0,0
1,59,1,1,3,1,4,120,0,0,0,0,0,1,0,1,1,1,1,0,0,1,17787000,130000,4.00E+05,2.00E+06,2350000,61520000,0,2.00E+05,170125000,0,0
2,59,1,4,3,1,4,84,1,0,0,0,0,1,0,1,1,1,1,1,0,0,33970000,8.00E+05,1850000,6.00E+06,1700000,31685000,6.00E+05,22600000,3.50E+08,2.74E+09,0
